Title,Author,Price,Language,Publish Year,Publisher,Weight,Description,Image URL,Detail URL
Series Thần Xã Shinomiya: Lời Nguyền Trên Núi,Oscar Wilde,"87,200₫",Tiếng Việt,2023,Văn Học,460,"Series Thần Xã Shinomiya - Lời Nguyền Trên NúiĐâu đó tại Kyushu, Nhật Bản, có một thần xã cổ kính mà ít ai biết đến mang tên Shinomiya. Thần xã Shinomiya tồn tại từ đời này sang đời khác và chứng kiến rất nhiều sự kiện dị thường.***“NẾU LÊN NÚI SẼ BỊ YÊU QUÁI ĂN THỊT ĐẤY!”Là một người làm công việc biên tập và chỉnh sửa nội dung phim, Maeda nhận được yêu cầu biên tập một đoạn video đặc biệt liên quan đến chủ đề tâm linh. Song anh không thể ngờ rằng đây chính là khởi nguồn cho chuỗi ngày ác mộng kéo dài đến tuyệt vọng của mình.Những dấu tay rùng rợn hằn trên áo, cảm giác buồn nôn không ngừng cuộn trào, cơ thể lúc nào cũng cảm thấy nhức mỏi, cùng những âm thanh kỳ lạ vang lên xung quanh không ngừng quấy rầy anh…Rốt cuộc có điều gì đang ẩn giấu trong đoạn phim ấy? Tại sao anh lại bị “thứ đó” bám theo? Và liệu chuyện này có liên quan gì đến hồi ức kinh hoàng mà anh đã từng trải qua thời thơ ấu hay không?***Người phụ nữ cứ ngồi cười khúc khích. Đôi mắt cáo mở to hết cỡ nhìn tôi chằm chằm, ánh mắt dại ra trông không giống người bình thường mà như kẻ tâm thần vậy.Sau vài giây, bà ta lấy tay che miệng và nói: “Có nên ăn thịt ngươi không đây?”Lúc này tôi đã hoàn toàn hoảng loạn, không thể phản ứng kịp với lời của bà ta.“Ta nên bắt ngươi rồi ăn thịt, hay trả về cho bố mẹ ngươi nhỉ?”",https://product.hstatic.net/200000845405/product/bia_1_loinguyentrennui_ec55d2b80b0745f094478a6de8f0e000_master.png,https://www.vinabook.com/products/series-than-xa-shinomiya-loi-nguyen-tren-nui
Medium - Thám Tử Tâm Linh,Oscar Wilde,"127,200₫",Tiếng Việt,2023,Văn Học,460,"Medium - Thám Tử Tâm Linh“MEDIUM – Thám tử tâm linh” đi theo hành trình của bộ đôi Jouzuka Hisui – một “cô đồng” có khả năng nhìn thấy người chết và Kougetsu Shirou – một nhà văn chuyên viết tiểu thuyết trinh thám. Ngày nọ, cả hai tiếp nhận một vụ án giết người hàng loạt đang làm xôn xao dư luận. Chỉ có năng lực siêu nhiên của Hisui mới có thể lần ra danh tính của kẻ sát nhân. Hisui không biết rằng từ trong bóng tối, bàn tay của quỷ dữ đang chầm chậm vươn về phía cô…“MEDIUM – Thám tử tâm linh” là một trong những tác phẩm tiêu biểu của Sako Aizawa – người đã xuất sắc giành giải thưởng Ayukawa Tetsuya lần thứ 19 với tác phẩm đầu tay “Lọ Lem lúc nửa đêm”. Với ngòi bút khắc họa tinh tế cảm xúc nhân vật, ông đã tích cực cho ra đời các tác phẩm thuộc nhiều thể loại văn học khác nhau như trinh thám, lightnovel,…----------THÀNH TÍCH NỔI BẬT CỦA TÁC PHẨM:- Hạng 1 Kono Mystery ga Sugoi! cho thể loại tiểu thuyết trinh thám năm 2020- Đạt giải tiểu thuyết xuất sắc nhất của Honkaku Mystery Award năm 2020- Hạng 1 Honkaku Mystery Best 10 năm 2020- Hạng 1 SR no Kai Mystery Best 10 năm 2019- Đạt giải hạng mục tiểu thuyết trinh thám xuất sắc nhất của Best Books (Apple Books) năm 2019- Đạt 4.5 sao với gần 3000 lượt đánh giá trên Amazon",https://product.hstatic.net/200000845405/product/b_a_17_d1aa0c499f174c4a90c2d7f4775d1f1a_master.png,https://www.vinabook.com/products/medium-tham-tu-tam-linh
Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 5,Oscar Wilde,"156,000₫",Tiếng Việt,2023,Văn Học,460,"Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 5Trong lúc thiếu vắng Rimuru, cuộc sống ở Tempest vẫn diễn ra vô cùng sôi động và yên bình. Thế nhưng, những tháng ngày ấy sắp sửa kết thúc khi thị trấn nhận được một thông tin kỳ lạ rằng, “Có một nhóm người có vũ trang đang tiến về Tempest.”Cùng lúc đó, Vương quốc Thú Eurazania, nơi mà Tempest vừa kết đồng minh báo tin họ vừa nhận được lời tuyên chiến của Ma vương Milim.“A ha ha!! Ta là Ma vương Milim Nava! Kể từ thời điểm này, ta sẽ phá vỡ tất cả hiệp ước ta từng giao kết với các Ma vương khác, bao gồm hiệp ước giữa ta và Ma vương Carrion ngươi! Ta muốn tuyên chiến với ngươi. Hãy gặp nhau sau một tuần nữa. Lo mà cong đuôi chuẩn bị đối phó với ta đi!! A ha ha ha!!”Trong lúc nước sôi lửa bỏng ấy, thị trấn lại bị đứt liên lạc với chủ nhân Rimuru.“Không, không thể kết nối đến ngài Rimuru…!?”Câu lẩm bẩm của Benimaru khiến cả phòng im bặt. Và kéo theo sự hoảng loạn xảy đến ngay sau đó.Nhóm điều hành Tempest đã mất đi nơi nương tựa. Nhưng đó mới chỉ là sự mở màn của tuyệt vọng và cuồng loạn.Ngày hôm ấy…Thị trấn ma vật rơi vào tình cảnh hỗn độn…Tempest phải đối mặt với tai ương chưa từng có.Và một Ma vương mới sắp xuất hiện…Mời các bạn cùng đón đọc trong Tập 5 Về chuyện tôi chuyển sinh thành Slime nha!_________“Về chuyện tôi chuyển sinh thành Slime” là series light novel được chắp bút bởi Fuse và vẽ minh họa bởi Mitz Vah đã gây được tiếng vang lớn tại Nhật. Tiếp nối sự thành công của 4 tập đầu, “Về việc tôi chuyển sinh thành Slime” tập 5 với những trận chiến cân não và những câu chuyện hấp dẫn tại dị giới, chắc chắn sẽ chinh phục được mọi độc giả.",https://product.hstatic.net/200000845405/product/b_a_1_16_91f3795a5a3d48f8bbca303a074f6034_master.png,https://www.vinabook.com/products/ve-chuyen-toi-chuyen-sinh-thanh-slime-tap-5
Cùng Cha Mẹ Già Đi,Oscar Wilde,"95,200₫",Tiếng Việt,2023,Văn Học,460,"Cùng Cha Mẹ Già ĐiNếu cuộc đời này trong rất nhiều thân phận chỉ có thể chọn một cái để toàn vẹn, vậy trước tiên tôi sẽ cố gắng làm một người con ngoan.Năm ấy tuy đã hai mươi bảy tuổi, song trong lòng tôi vẫn tự coi mình như một đứa trẻ. Tôi chưa từng lường trước được cái hiện thực tàn khốc rằng có thể cha mẹ tôi sẽ cùng lúc rời đi một cách đột ngột và sớm như vậy.Nếu thế gian này chỉ còn lại một mình tôi, thì tôi nên sống tiếp như thế nào đây?Đời người khi còn sống có quá nhiều niềm đau và nuối tiếc. Sự vĩnh biệt với cha mẹ là nỗi đau mà chúng ta mãi mãi không thể lãng quên, là nỗi hoài niệm sẽ chẳng bao giờ ngừng thôi, là một ngài mai ta không hề mong đợi.Đây là sự độc lập.Con dần dần biết mình mong cầu điều gì trong đời, biết những khuyết điểm và số phận không thể thay đổi của bản thân, biết tín ngưỡng và sự kiên trì của mình bất chấp gió Đông Tây Nam Bắc.Đây là một lời tạm biệt.Tạm biệt thanh xuân, tạm biệt cái tôi hồ đồ, hạn hẹp và lo sợ của con, cũng là lời tạm biệt đầy tình cảm lưu luyến với cha mẹ.Đây là sự trưởng thành.Con từng nghĩ nếu một ngày cha mẹ rời xa, con sẽ chẳng có cách nào đối mặt, nhưng con của ngày hôm nay lại có thể thản nhiên nói lời tạm biệt với cha mẹ.Bởi cuối cùng con đã hiểu ra, trên thế gian này có một tình yêu đời đời bất diệt, đó chính là cha mẹ sẽ mãi mãi ở trong tim con.Đây là một cuốn sách đầy cảm động về tình cảm gia đình, ấm áp và đầy cảm xúc, có nước mắt ẩn trong tiếng cười, có chữa lành và hàn gắn.Cuốn sách dành tặng những bậc cha mẹ ở nhà, cũng dành tặng mỗi chúng ta trên bước đường đời. Những điều bạn không dám hay không thể nói với cha mẹ đều có ở trong cuốn sách này. Ở đó có tình yêu, sự hòa giải và cả nỗi biệt ly. Là cuốn sách chữa lành cho cả hai thế hệ",https://product.hstatic.net/200000845405/product/b_a_1_23_cfdad9fbb4ad411eb64c99bbeba4aec3_master.jpg,https://www.vinabook.com/products/cung-cha-me-gia-di
Thế Giới Trong Lòng Giếng,Oscar Wilde,"129,600₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/cong_bo_bia_071cfb12460e4208b55e55696213b344_master.jpg,https://www.vinabook.com/products/the-gioi-trong-long-gieng
Người Ếch - Kẻ Giết Người Hàng Loạt,Oscar Wilde,"125,600₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/bia1-nguoiech_384b759818ff4f27b2face4d1b5a3ba2_master.png,https://www.vinabook.com/products/nguoi-ech-ke-giet-nguoi-hang-loat
Lost Control (Tập 1),Oscar Wilde,"92,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/bia_truoc_c86917a64d9b423c96fecf75fcdf5d7a_master.jpg,https://www.vinabook.com/products/lost-control-tap-1
"Núi Của Cô Ấy, Biển Của Cô Ấy",Oscar Wilde,"159,200₫",Tiếng Việt,2023,Văn Học,460,"Núi Của Cô Ấy, Biển Của Cô ẤyDu Dư và Trì Đường - Hai cô gái với hai hoàn cảnh, tính cách hoàn toàn khác biệt. Một người trầm lặng cứng cỏi như núi cao, một người phóng khoáng tự do như biển rộng. Dẫu vậy, điểm chung giữa họ là đều mang những tổn thương đến từ chính gia đình của mình, từ đó bị cô lập ở trường. May thay, họ đã vô tình gặp gỡ nhau trong những năm tháng cấp Ba hồn nhiên nhất, trở thành bạn cùng bàn, bạn cùng phòng, cùng chăm sóc bảo vệ lẫn nhau, cùng viết nên bài ca bất diệt của thanh xuân.Cô là núi cao của cô ấy, cô ấy là biển rộng của cô. Họ là nơi trú ẩn an toàn trong trái tim đối phương, thế gian rộng lớn vô cùng, từ trong khốn cảnh, họ đều tìm thấy núi và biển của chính mình.",https://product.hstatic.net/200000845405/product/bia_1_nui_cua_co_ay_bien_cua_co_ay_6bf0935f68db48f6bdb1aa426740cd52_master.jpg,https://www.vinabook.com/products/nui-cua-co-ay-bien-cua-co-ay
Ngôi Nhà Rô Bốt Trong Rừng Sâu,Oscar Wilde,"159,200₫",Tiếng Việt,2023,Văn Học,460,"Ngôi Nhà Rô Bốt Trong Rừng SâuTác phẩm từ tác giả sách New York Times best-seller Ngôi nhà bên bờ biển xanh thẳmChiến thắng hạng mục Tiểu thuyết khoa học giả tưởng hay nhất 2023 của GoodreadsTrong một khu rừng cổ kính và hẻo lánh, tách biệt hẳn khỏi thế giới bên ngoài, Victor Lawson, một cậu bé con người sống trong một ngôi nhà kỳ lạ. Cậu được nuôi dưỡng bởi người cha rô bốt Giovanni Lawson, kiêm nhà sáng chế rô bốt thiên tài, và hai người bạn rô bốt mà cậu đã cứu từ Bãi Phế Liệu địa phương: Rambo, một máy hút bụi hay lo lắng, và Nurse Ratched, một rô bốt y tế mắc chứng rối loạn nhân cách chống đối xã hội. Cuộc sống của họ trôi qua bình yên và êm ả.Nhưng mọi thứ thay đổi khi Vic phát hiện ra một rô bốt có dấu hiệu của sự sống ở Bãi Phế Liệu và đặt tên cho gã là Hap. Sự xuất hiện của Hap vô tình để lộ vị trí của gia đình Vic, dẫn đến việc Gio bị bắt và đưa về một phòng thí nghiệm bí mật tại Thành Phố Mộng Điện. Để cứu cha khỏi việc ngừng hoạt động hoặc nguy cơ tái lập chương trình, Vic cùng những người bạn rô bốt của cậu buộc phải tham gia vào một hành trình đầy hiểm nguy.Trong chuyến đi đó, tình cảm giữa Vic và Hap dần nảy sinh, những bí mật đen tối về quá khứ của Gio và Hap, thân phận của Vic,… cũng dần được hé lộ. Liệu Vic có đủ sức mạnh, trí thông minh và sự tỉnh táo để đối mặt với những thử thách sắp tới và cứu được cha mình?Lấy cảm hứng từ tác phẩm The Adventures of Pinocchio của Carlo Collodi, Ngôi nhà rô bốt trong rừng sâu sẽ khiến độc giả đắm chìm vào cuộc phiêu lưu lạ kỳ, buồn vui lẫn lộn, vượt ra ngoài phạm vi thế giới con người này.\",https://product.hstatic.net/200000845405/product/b_a_ng_i_nh_r_b_t_trong_r_ng_s_u_966b600a904f4ec5967a7681bb10fa3c_master.jpg,https://www.vinabook.com/products/ngoi-nha-ro-bot-trong-rung-sau
Kho Báu Của Loài Người - Bìa Cứng,Oscar Wilde,"103,500₫",Tiếng Việt,2023,Văn Học,460,"Kho Báu Của Loài NgườiCuốn sách ""Kho Báu Của Loài Người"" là một bộ sưu tập những giai thoại đáng đọc và tham khảo. Với 68 trang, bìa cứng, và nhiều tác giả, cuốn sách này sẽ mang đến cho bạn những câu chuyện thú vị về kho báu của loài người. Nếu bạn đam mê truyện cổ tích, đây sẽ là lựa chọn tuyệt vời.",https://product.hstatic.net/200000845405/product/9786044915463_83cd8c7f87664b4a86e0bd80a16f9eb8_master.jpg,https://www.vinabook.com/products/kho-bau-cua-loai-nguoi-bia-cung
"Nước Mỹ, Nước Mỹ Và Những Truyện Ngắn Mới",Oscar Wilde,"90,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935235239272_359f80cc256b46bca3d563f384115746_master.jpg,https://www.vinabook.com/products/nuoc-my-nuoc-my-va-nhung-truyen-ngan-moi
Hiến Tặng,Oscar Wilde,"33,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/image_83773_2550804f45a04c91b52b319f23b5058b_master.jpg,https://www.vinabook.com/products/hien-tang
Ước Hẹn Thuở Ban Đầu,Oscar Wilde,"179,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/47821ed77d99f61bda531bc380b03afb_e9b865cc5008430cb02e4684667b47ea_master.jpg,https://www.vinabook.com/products/uoc-hen-thuo-ban-dau
Trọng Tử Tập 1,Oscar Wilde,"116,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/trong-tu-tap-1-bia_8c015fc6fab1460a8d805c5ae0049375_master.gif,https://www.vinabook.com/products/trong-tu-tap-1
"Vòng Quanh Châu Á - Nam Kỳ, Trung Kỳ, Bắc Kỳ ( Dự kiến có hàng 17/8/2024)",Oscar Wilde,"215,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/vong-quanh-chau-a_411764f639474aa6be8e9f0d16268a22_master.jpg,https://www.vinabook.com/products/vong-quanh-chau-a-nam-ky-trung-ky-bac-ky
Tủ Sách Đời Người - Những Tuyệt Tác Của Shakespeare,Oscar Wilde,"116,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935270704506_3cf4b5bf4ac942d88cd449561a9c4af9_master.jpg,https://www.vinabook.com/products/tu-sach-doi-nguoi-nhung-tuyet-tac-cua-shakespeare
Hãy Yêu Đời Đi - Nhật Ký Bí Mật Mới Của Ông Hendrik Groen 85 Tuổi,Oscar Wilde,"220,500₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/2024_03_18_16_38_51_1-390x510_9216edb7d9044114a821069e5dae3200_master.jpg,https://www.vinabook.com/products/hay-yeu-doi-di-nhat-ky-bi-mat-moi-cua-ong-hendrik-groen-85-tuoi
